53973,1
53971,1
53970,1
53969,1
53967,1
53966,1
53965,1
53964,1
53963,1
53961,1
53960,1
53959,1
53958,1
53957,1
53956,1
53955,1
53954,1
53953,1
53952,1
53951,1
53950,1
53949,1
53948,1
53947,1
53946,1
53945,1
53944,1
53943,1
53942,1
53941,1
53940,1
53939,1
53938,1
53937,1
53936,1
53935,1
53934,1
53932,1
53931,1
53929,1
53928,1
53927,1
53926,1
53925,1
53924,1
53923,1
53922,1
53921,1
53920,1
53919,1
53918,1
53917,1
53916,1
53915,1
53914,1
53913,1
53912,1
53911,1
53910,1
53909,1
53907,1
53906,1
53905,1
53904,1
53903,1
53902,1
53901,1
53900,1
53899,1
53898,1
53897,1
53896,1
53895,1
53894,1
53893,1
53892,1
53891,1
53890,1
53889,1
53888,1
53887,1
53886,1
53884,1
53883,1
53882,1
53881,1
53880,1
53879,1
53878,1
53877,1
53876,1
53875,1
53874,1
53873,1
53872,1
53871,1
53870,1
53869,1
53868,1
53867,1
53866,1
53865,1
53864,1
53863,1
53862,1
53861,1
53860,1
53859,1
53858,1
53857,1
53856,1
53855,1
53854,1
53853,1
53852,1
53851,1
53850,1
53849,1
53848,1
53847,1
53846,1
53845,1
53844,1
53843,1
53842,1
53841,1
53840,1
53839,1
53838,1
53837,1
53836,1
53835,1
53834,1
53833,1
53832,1
53831,1
53830,1
53829,1
53828,1
53827,1
53826,1
53825,1
53824,1
53823,1
53822,1
53821,1
53820,1
53819,1
53818,1
53817,1
53816,1
53815,1
53814,1
53813,1
53812,1
53811,1
53810,1
53809,1
53808,1
53807,1
53806,1
53805,1
53804,1
53803,1
53802,1
53800,1
53799,1
53798,1
53797,1
53796,1
53795,1
53794,1
53793,1
53792,1
53791,1
53790,1
53789,1
53788,1
53787,1
53785,1
53784,1
53783,1
53782,1
53781,1
53780,1
53779,1
53777,1
53776,1
53775,1
53774,1
53773,1
53772,1
53771,1
53770,1
53769,1
53768,1
53767,1
53765,1
53764,1
53763,1
53762,1
53760,1
53759,1
53758,1
53757,1
53756,1
53755,1
53753,1
53751,1
53750,1
53749,1
53747,1
53746,1
53745,1
53741,1
84358,2
84357,2
84328,2
84327,2
84326,2
84325,2
84324,2
84323,2
84226,2
84187,2
84165,2
84164,2
84074,2
84073,2
84072,2
84071,2
84070,2
84067,2
84056,2
84055,2
84054,2
84052,2
84048,2
84004,2
83936,2
83934,2
83932,2
83902,2
83901,2
83900,2
83899,2
83897,2
83895,2
83892,2
83891,2
83885,2
83884,2
83882,2
83880,2
83801,2
83800,2
83799,2
83798,2
83795,2
83790,2
83789,2
83788,2
83786,2
83783,2
83781,2
83777,2
83776,2
83701,2
83650,2
83646,2
83643,2
83642,2
83630,2
83629,2
83627,2
83624,2
83623,2
83622,2
83621,2
83620,2
83617,2
83614,2
83610,2
83609,2
83608,2
83602,2
83601,2
83594,2
83593,2
83592,2
83591,2
83587,2
83586,2
83585,2
83582,2
83581,2
83572,2
83568,2
83562,2
83561,2
83558,2
83547,2
83544,2
83482,2
83478,2
83473,2
83472,2
83471,2
83470,2
83469,2
83468,2
83467,2
83463,2
83461,2
83460,2
83457,2
83456,2
83455,2
83454,2
83453,2
83451,2
83450,2
83449,2
83447,2
83445,2
83444,2
83442,2
83441,2
83440,2
83439,2
83438,2
83437,2
82819,2
82818,2
82816,2
82815,2
82814,2
82813,2
82812,2
82810,2
82808,2
82807,2
82806,2
82804,2
82802,2
82801,2
82800,2
82799,2
82798,2
82797,2
82796,2
82795,2
82794,2
82793,2
82792,2
82788,2
82787,2
82786,2
82785,2
82784,2
82783,2
82782,2
82781,2
82779,2
82778,2
82777,2
82776,2
82775,2
82774,2
82772,2
82771,2
82767,2
82766,2
82763,2
82760,2
82759,2
82758,2
82757,2
84558,2
84507,2
84446,2
84445,2
84444,2
84443,2
84431,2
84422,2
84399,2
84398,2
84397,2
84396,2
84360,2
84336,2
84309,2
84308,2
84268,2
84263,2
84257,2
84256,2
84255,2
84230,2
84229,2
84227,2
84203,2
84202,2
84201,2
84200,2
84199,2
84198,2
84197,2
84196,2
84195,2
84190,2
84188,2
84186,2
84185,2
84184,2
84183,2
84175,2
84174,2
84170,2
84158,2
84157,2
84153,2
84152,2
84151,2
84150,2
84149,2
84148,2
84147,2
84146,2
84144,2
84143,2
84142,2
84134,2
84132,2
84131,2
84130,2
84125,2
84124,2
84123,2
84122,2
84120,2
84113,2
84106,2
84105,2
84101,2
84087,2
84086,2
84081,2
84076,2
84047,2
84043,2
84042,2
84033,2
84025,2
84023,2
84021,2
84014,2
84011,2
84009,2
84008,2
84006,2
83999,2
83998,2
83995,2
83994,2
83986,2
83985,2
83975,2
83974,2
83957,2
83929,2
83867,2
83863,2
83860,2
83856,2
83855,2
83852,2
83849,2
83848,2
83847,2
83846,2
83845,2
83844,2
83843,2
83842,2
83841,2
83835,2
83830,2
83829,2
83828,2
83827,2
83823,2
83818,2
83817,2
83816,2
83812,2
83811,2
83808,2
83807,2
83805,2
83803,2
83745,2
83744,2
83741,2
83740,2
83738,2
83736,2
83732,2
83729,2
83728,2
83727,2
83725,2
83722,2
83719,2
83714,2
83713,2
83711,2
83708,2
83706,2
83705,2
83704,2
83691,2
83690,2
83689,2
83688,2
83687,2
83686,2
83681,2
83680,2
83677,2
83674,2
83673,2
83672,2
83671,2
83670,2
83669,2
83668,2
83662,2
83661,2
83660,2
83659,2
83658,2
83651,2
83535,2
83529,2
83528,2
83527,2
83526,2
83525,2
83524,2
83523,2
83522,2
83520,2
83519,2
83518,2
83517,2
83516,2
83515,2
83514,2
83513,2
83512,2
83511,2
83510,2
83509,2
83508,2
83507,2
83506,2
83505,2
83504,2
83503,2
83501,2
83500,2
83499,2
83498,2
83497,2
83496,2
83495,2
83494,2
83492,2
83491,2
83490,2
83488,2
83487,2
83486,2
83485,2
83484,2
83483,2
83481,2
83479,2
83477,2
83476,2
60881,3
60867,3
60866,3
60865,3
60862,3
60861,3
60860,3
60859,3
60858,3
60857,3
60856,3
60855,3
60854,3
60853,3
60852,3
60851,3
60850,3
60849,3
60848,3
60847,3
60846,3
60845,3
60844,3
60843,3
60842,3
60841,3
60840,3
60839,3
60838,3
60837,3
60836,3
60835,3
60834,3
60833,3
60832,3
60831,3
60830,3
60829,3
60828,3
60827,3
60826,3
60825,3
60824,3
60823,3
60822,3
60821,3
60820,3
60819,3
60818,3
60817,3
60816,3
60815,3
60814,3
60813,3
60812,3
60811,3
60810,3
60809,3
60808,3
60807,3
60806,3
60804,3
60803,3
60802,3
60801,3
60800,3
60799,3
60798,3
60797,3
60796,3
60795,3
60794,3
60793,3
60792,3
60791,3
60790,3
60789,3
60788,3
60787,3
60786,3
60785,3
60784,3
60783,3
60782,3
60781,3
60780,3
60779,3
60778,3
60777,3
60775,3
60774,3
60773,3
60772,3
60771,3
60770,3
60253,3
60252,3
60251,3
60250,3
60249,3
60248,3
60247,3
60246,3
60245,3
60244,3
60243,3
60242,3
60241,3
60240,3
60239,3
60238,3
60237,3
60236,3
60235,3
60234,3
60233,3
60232,3
60231,3
60230,3
60229,3
60228,3
60227,3
60226,3
60225,3
60224,3
60223,3
60222,3
60221,3
60220,3
60219,3
60218,3
60217,3
60216,3
60215,3
60214,3
60213,3
60212,3
60211,3
60210,3
60209,3
60208,3
60207,3
60206,3
60205,3
60204,3
60203,3
60202,3
60201,3
60200,3
60199,3
60198,3
60197,3
60196,3
60195,3
60194,3
60193,3
60192,3
60191,3
60190,3
60189,3
60188,3
60187,3
60185,3
60184,3
60183,3
60182,3
60181,3
60180,3
60179,3
60178,3
60177,3
60176,3
60175,3
60174,3
60173,3
60172,3
60171,3
60170,3
60169,3
60168,3
60166,3
60165,3
60164,3
60163,3
60162,3
60161,3
60160,3
60159,3
60158,3
60157,3
60156,3
60155,3
60154,3
60153,3
60151,3
60103,3
59913,3
59909,3
59908,3
59907,3
59906,3
59905,3
59904,3
59874,3
59873,3
59872,3
59871,3
59870,3
59850,3
59849,3
59848,3
59846,3
59497,3
61240,3
61223,3
61186,3
61175,3
61160,3
61155,3
61148,3
61145,3
61131,3
61129,3
61123,3
61117,3
61116,3
61115,3
61114,3
61113,3
61112,3
61111,3
61110,3
61109,3
61108,3
61107,3
61106,3
61105,3
61104,3
61103,3
61102,3
61101,3
61100,3
61099,3
61098,3
61097,3
61096,3
61095,3
61094,3
61093,3
61092,3
61091,3
61090,3
61089,3
61088,3
61087,3
61086,3
61085,3
61084,3
61083,3
61082,3
61081,3
61080,3
61079,3
61078,3
61077,3
61076,3
61075,3
61074,3
61073,3
61072,3
61071,3
61070,3
61069,3
61068,3
61067,3
61066,3
61065,3
61064,3
61063,3
61062,3
61061,3
61060,3
61059,3
61058,3
61057,3
61056,3
61055,3
61054,3
61053,3
61052,3
61051,3
61050,3
61049,3
61048,3
61047,3
61046,3
61045,3
61044,3
61043,3
61042,3
61041,3
61040,3
61039,3
61038,3
61037,3
61036,3
61035,3
61034,3
61033,3
61032,3
61031,3
61030,3
61029,3
61028,3
61027,3
61026,3
61025,3
61024,3
61023,3
61022,3
61021,3
61020,3
61019,3
61018,3
61017,3
61016,3
61015,3
61014,3
61013,3
61012,3
61011,3
61010,3
61009,3
61008,3
61007,3
61006,3
61005,3
61004,3
61003,3
61002,3
61001,3
61000,3
60999,3
60998,3
60997,3
60996,3
60995,3
60994,3
60993,3
60992,3
60991,3
60990,3
60989,3
60988,3
60987,3
60986,3
60985,3
60984,3
60983,3
60982,3
60981,3
60980,3
60979,3
60978,3
60977,3
60976,3
60975,3
60974,3
60973,3
60972,3
60971,3
60970,3
60969,3
60968,3
60967,3
60966,3
60965,3
60964,3
60963,3
60962,3
60961,3
60960,3
60959,3
60958,3
60957,3
60956,3
60955,3
60954,3
60953,3
60952,3
60951,3
60950,3
60949,3
60948,3
60947,3
60946,3
60945,3
60944,3
60943,3
60942,3
60941,3
60940,3
60939,3
60938,3
60937,3
60936,3
60935,3
60934,3
60933,3
60932,3
60931,3
60930,3
60929,3
60928,3
60927,3
60926,3
60925,3
60924,3
60923,3
60922,3
60921,3
60920,3
60919,3
60918,3
60917,3
60916,3
60915,3
60914,3
60913,3
60912,3
60911,3
60910,3
60909,3
60908,3
60907,3
60906,3
60905,3
60904,3
60903,3
60902,3
60901,3
60900,3
60899,3
60898,3
60897,3
60896,3
60895,3
60894,3
60893,3
60892,3
60891,3
60890,3
60889,3
60888,3
60887,3
60886,3
60885,3
60884,3
60883,3
60882,3
60880,3
60879,3
60878,3
60876,3
60875,3
60874,3
60873,3
60872,3
60871,3
60870,3
60869,3
60868,3
60864,3
60863,3
61422,3
61308,3
61264,3
61252,3
61250,3
61249,3
61247,3
61244,3
61241,3
61239,3
61238,3
61237,3
61236,3
61235,3
61234,3
61233,3
61232,3
61231,3
61230,3
61229,3
61228,3
61227,3
61226,3
61222,3
61221,3
61220,3
61219,3
61218,3
61217,3
61216,3
61215,3
61214,3
61213,3
61212,3
61211,3
61210,3
61209,3
61208,3
61207,3
61206,3
61205,3
61204,3
61203,3
61202,3
61201,3
61200,3
61199,3
61198,3
61197,3
61196,3
61195,3
61194,3
61193,3
61192,3
61191,3
61190,3
61189,3
61188,3
61187,3
61185,3
61184,3
61183,3
61182,3
61181,3
61180,3
61179,3
61178,3
61177,3
61176,3
61174,3
61173,3
61172,3
61171,3
61170,3
61169,3
61168,3
61167,3
61166,3
61165,3
61164,3
61163,3
61162,3
61161,3
61159,3
61158,3
61157,3
61156,3
61154,3
61153,3
61152,3
61151,3
61150,3
61149,3
61147,3
61146,3
61144,3
61143,3
61142,3
61141,3
61140,3
61139,3
61138,3
61137,3
61136,3
61135,3
61134,3
61133,3
61132,3
61130,3
61128,3
61127,3
61126,3
61125,3
61124,3
61122,3
61121,3
61120,3
61119,3
61118,3
72052,4
105095,4
104943,4
104942,4
104463,4
104461,4
104426,4
104425,4
104390,4
104370,4
104345,4
104344,4
104343,4
104325,4
104324,4
104319,4
104312,4
104309,4
104303,4
104302,4
104300,4
104298,4
104295,4
104293,4
104292,4
104291,4
104290,4
104289,4
104288,4
104287,4
104286,4
104285,4
104284,4
104283,4
104282,4
104159,4
104158,4
104091,4
103893,4
103553,4
103242,4
103241,4
103240,4
103239,4
103238,4
103237,4
103236,4
103235,4
103234,4
103233,4
103232,4
103231,4
103230,4
103229,4
103228,4
103227,4
103226,4
103225,4
103224,4
103223,4
103222,4
103221,4
103220,4
103219,4
103218,4
103217,4
103216,4
103215,4
103214,4
103213,4
103212,4
103211,4
103210,4
103209,4
103208,4
103207,4
103206,4
103205,4
103204,4
103203,4
103202,4
103201,4
103200,4
103199,4
103198,4
103197,4
103196,4
103195,4
103194,4
103193,4
103192,4
103191,4
103190,4
103189,4
103188,4
103187,4
103186,4
103185,4
103184,4
103183,4
103182,4
103181,4
103180,4
103179,4
103178,4
103177,4
103176,4
103175,4
103174,4
103173,4
103172,4
103171,4
103170,4
103169,4
103168,4
103167,4
103166,4
103165,4
103164,4
103163,4
103162,4
103161,4
103160,4
103159,4
103158,4
103157,4
103156,4
103155,4
103154,4
103153,4
103152,4
103151,4
103150,4
103149,4
103148,4
103147,4
103146,4
103145,4
103144,4
103143,4
103142,4
103141,4
103140,4
103139,4
103138,4
103137,4
103136,4
103135,4
103134,4
103133,4
103132,4
103131,4
103130,4
103129,4
103128,4
103127,4
103126,4
103125,4
103124,4
103123,4
103122,4
103121,4
103120,4
103119,4
103118,4
103117,4
102616,4
101725,4
105662,4
105661,4
105381,4
105097,4
105096,4
105077,4
105052,4
104986,4
104977,4
104963,4
104962,4
104961,4
104960,4
104959,4
104958,4
104957,4
104956,4
104947,4
104946,4
104945,4
104944,4
104934,4
104933,4
104925,4
104924,4
104879,4
104878,4
104852,4
104851,4
104776,4
104775,4
104774,4
104730,4
104729,4
104728,4
104727,4
104726,4
104725,4
104724,4
104723,4
104722,4
104721,4
104720,4
104719,4
104718,4
104717,4
104716,4
104715,4
104714,4
104713,4
104712,4
104711,4
104710,4
104709,4
104708,4
104707,4
104706,4
104705,4
104623,4
104622,4
104621,4
104620,4
104619,4
104618,4
104617,4
104616,4
104615,4
104613,4
104612,4
104611,4
104610,4
104609,4
104608,4
104607,4
104606,4
104605,4
104604,4
104603,4
104602,4
104601,4
104600,4
104599,4
104598,4
104597,4
104596,4
104595,4
104594,4
104593,4
104575,4
104533,4
104532,4
104531,4
104530,4
104529,4
104525,4
104513,4
104484,4
104483,4
104482,4
104481,4
104480,4
104479,4
104478,4
104477,4
104476,4
104475,4
104474,4
104473,4
104472,4
104471,4
104470,4
104469,4
104468,4
104467,4
104466,4
104465,4
104464,4
104462,4
104460,4
104459,4
104458,4
104457,4
104456,4
104455,4
104454,4
104453,4
104452,4
104451,4
104450,4
104449,4
104448,4
104447,4
104446,4
104445,4
104444,4
104443,4
104442,4
104441,4
104440,4
104439,4
104438,4
104437,4
104436,4
104435,4
104434,4
104433,4
104432,4
104431,4
104430,4
104429,4
104428,4
104427,4
104424,4
104423,4
104422,4
104421,4
104420,4
104419,4
104418,4
104417,4
104416,4
104415,4
104414,4
104413,4
104412,4
104411,4
104410,4
104409,4
104408,4
104407,4
104406,4
104405,4
104404,4
104403,4
104402,4
104401,4
104400,4
104399,4
104398,4
104397,4
104396,4
104395,4
104394,4
104393,4
104392,4
104391,4
104389,4
104388,4
104383,4
104382,4
104381,4
104380,4
104379,4
104378,4
104377,4
104376,4
104375,4
104374,4
104373,4
104372,4
104371,4
104369,4
104368,4
104367,4
104366,4
104365,4
104364,4
104363,4
104362,4
104361,4
104360,4
104358,4
104357,4
104356,4
104355,4
104354,4
104353,4
104352,4
104351,4
104350,4
104349,4
104348,4
104347,4
104346,4
104342,4
104341,4
104340,4
104339,4
104338,4
104337,4
104336,4
104335,4
104334,4
104333,4
104332,4
104331,4
104330,4
104329,4
104328,4
104327,4
104326,4
104323,4
104322,4
104321,4
104320,4
104318,4
104317,4
104316,4
104315,4
104314,4
104313,4
104311,4
104310,4
104308,4
104307,4
104306,4
104305,4
104304,4
104301,4
104299,4
104297,4
104296,4
104294,4
105131,4
105094,4
105065,4
105064,4
104898,4
104841,4
104814,4
104806,4
104805,4
104804,4
104803,4
104798,4
104797,4
104796,4
104795,4
104794,4
104793,4
104792,4
104791,4
104790,4
104789,4
104788,4
104787,4
104696,4
104669,4
104668,4
104667,4
104666,4
104665,4
104664,4
104663,4
104662,4
104661,4
104658,4
104656,4
104655,4
104654,4
104653,4
104652,4
104651,4
104650,4
104649,4
104648,4
104647,4
104646,4
104645,4
104644,4
104643,4
104642,4
104641,4
104640,4
104639,4
104637,4
104636,4
104635,4
104634,4
104633,4
104632,4
104630,4
104629,4
104628,4
104627,4
104626,4
104625,4
104624,4
104592,4
104591,4
104590,4
104589,4
104588,4
104587,4
104586,4
104585,4
104584,4
104583,4
104582,4
104581,4
104580,4
104579,4
104578,4
104577,4
104576,4
104574,4
104573,4
104572,4
104571,4
104569,4
104568,4
104567,4
104566,4
104565,4
104564,4
104563,4
104562,4
104561,4
104560,4
104559,4
104558,4
104557,4
104556,4
104555,4
104554,4
104553,4
104552,4
104551,4
104550,4
104549,4
104548,4
104547,4
104546,4
104545,4
104544,4
104543,4
104542,4
104541,4
104540,4
104539,4
104538,4
104537,4
104536,4
104535,4
104534,4
104528,4
104527,4
104526,4
104524,4
104523,4
104522,4
104521,4
104520,4
104519,4
104518,4
104517,4
104516,4
104515,4
104514,4
104512,4
104511,4
104510,4
104509,4
104508,4
104507,4
104506,4
104503,4
104502,4
104501,4
104500,4
104499,4
104498,4
104497,4
104496,4
104495,4
104494,4
104493,4
104492,4
104491,4
104490,4
104489,4
104488,4
104487,4
104486,4
104485,4
104387,4
104386,4
104385,4
104384,4
104359,4
179095,0
179094,0
179093,0
179088,0
179087,0
179086,0
179085,0
179084,0
179083,0
179075,0
179073,0
179069,0
179068,0
179067,0
179066,0
179056,0
179051,0
179050,0
179049,0
179046,0
179044,0
179043,0
179042,0
179041,0
179039,0
179038,0
179037,0
179036,0
179035,0
179034,0
178916,0
178915,0
178911,0
178910,0
178908,0
178907,0
178906,0
178905,0
178904,0
178903,0
178900,0
178899,0
178898,0
178897,0
178896,0
178895,0
178894,0
178893,0
178888,0
178887,0
178886,0
178885,0
178884,0
178883,0
178882,0
178881,0
178880,0
178878,0
178876,0
178873,0
178872,0
178871,0
178870,0
178869,0
178868,0
178867,0
178863,0
178862,0
178861,0
178860,0
178859,0
178857,0
178799,0
178796,0
178795,0
178794,0
178793,0
178791,0
178790,0
178789,0
178788,0
178786,0
178784,0
178782,0
178781,0
178780,0
178779,0
178778,0
178776,0
178775,0
178774,0
178772,0
178771,0
178770,0
178769,0
178768,0
178767,0
178766,0
178764,0
178763,0
178762,0
178757,0
178755,0
178753,0
178752,0
178749,0
178748,0
178747,0
178746,0
178743,0
178742,0
178741,0
178740,0
178736,0
178735,0
178734,0
178733,0
178732,0
178731,0
178730,0
178729,0
178725,0
178724,0
178723,0
178722,0
178721,0
178719,0
178718,0
178717,0
178716,0
178714,0
178713,0
178712,0
178711,0
178710,0
178709,0
178708,0
178707,0
178706,0
178704,0
178703,0
178702,0
178701,0
178700,0
178699,0
178697,0
178696,0
178683,0
178682,0
178681,0
178680,0
178679,0
178677,0
178676,0
178675,0
178673,0
178672,0
178671,0
178670,0
178669,0
178668,0
178667,0
178665,0
178664,0
178663,0
178661,0
178659,0
178658,0
178656,0
178655,0
178654,0
178653,0
178651,0
178650,0
178649,0
178648,0
